time,channel,cityName,comment,countryIsoCode,countryName,isAnonymous,isMinor,isNew,isRobot,isUnpatrolled,metroCode,namespace,page,regionIsoCode,regionName,user,delta,added,deleted
2015-09-12T21:47:19.355Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Calamagrostis inaequalis,,,TuanminhBot,18,18,0
2015-09-12T21:47:22.588Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calyptis idonea,,,ThitxongkhoiAWB,18,18,0
2015-09-12T21:47:24.137Z,#en.wikipedia,,Notification: tagging for deletion of [[File:Isbcrest.JPG]]. ([[WP:TW|TW]]),,,False,False,False,False,False,,User talk,User talk:Isb eclipse,,,Kelly,2682,2682,0
2015-09-12T21:47:26.560Z,#pl.wikipedia,,+ kategoria,,,False,False,False,False,False,,Main,Pies faraona,,,Subtropical-man,37,37,0
2015-09-12T21:47:28.380Z,#fr.wikipedia,Villeurbanne,/* Production */,FR,France,True,False,False,False,True,,Main,This Is It (tournée),69,Rhône,89.2.122.238,-1,0,1
2015-09-12T21:47:30.199Z,#it.wikipedia,,/* Presenze e reti nei club */,IT,Italy,True,False,False,False,True,,Main,Giuseppe Rossi (calciatore),,,94.162.187.35,0,0,0
2015-09-12T21:47:32.440Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Plecoptera gammoides,,,ThitxongkhoiAWB,18,18,0
2015-09-12T21:47:34.977Z,#en.wikipedia,,/* Production */Rewording,,,False,False,False,False,False,,Main,The League,,,TropicAces,-16,0,16
2015-09-12T21:47:36.104Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Serengeti,,,BrackiBot,47,47,0
2015-09-12T21:47:38.414Z,#ru.wikipedia,Moscow,уточнение,RU,Russia,True,False,False,False,False,,Main,Теорема Лиувилля — Арнольда,MOW,Moscow,91.79.235.151,32,32,0
2015-09-12T21:47:39.672Z,#nl.wikipedia,,/* Premier League */,,,False,True,False,False,True,,Main,Chelsea FC in het seizoen 2015/16,,,Zotteteen1,354,354,0
2015-09-12T21:47:41.996Z,#ru.wikipedia,,/* Места обитания */,,,False,False,False,False,False,,Main,Филин,,,Vicpeters,-19,0,19
2015-09-12T21:47:43.597Z,#en.wikipedia,,Proposing article for deletion per [[WP:PROD]]. ([[WP:TW|TW]]),,,False,False,False,False,False,,Main,Ai no Hoshi/Hanamuke no Melody,,,Richhoncho,146,146,0
2015-09-12T21:47:44.668Z,#en.wikipedia,,You have been blocked from editing for [[WP:DE|disruptive editing]]. ([[WP:TW|TW]]),,,False,False,False,False,False,,User talk,User talk:120.29.65.194,,,Northamerica1000,1198,1198,0
2015-09-12T21:47:46.121Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Saint-Michel-d'Aurance,,,Ximik1991Bot,8,8,0
2015-09-12T21:47:47.806Z,#en.wikipedia,,"fixing deadlink citation, replaced: {{cite web|title=Wonglepong|url=http://www.nrm.qld.gov.au/property/placenames/details.php?id=45208|work=Place name details|publisher=Queensland Government|accessdate=12 July 2013}} → {{ using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,"Wonglepong, Queensland",,,Kerry Raymond,-122,0,122
2015-09-12T21:47:50.760Z,#en.wikipedia,Walnut Creek,/* External links */,US,United States,True,False,False,False,False,807.0,Main,Enrique Granados,CA,California,75.36.162.245,0,0,0
2015-09-12T21:47:53.613Z,#ca.wikipedia,,Redirecció a [[Riu Tet]],,,False,False,False,False,False,,Main,Tet,,,Pere prlpz,-13,0,13
2015-09-12T21:47:56.685Z,#en.wikipedia,,/* Notre Dame */,,,False,False,False,False,False,,Main,2015 Virginia Cavaliers football team,,,Puritan Nerd,88,88,0
2015-09-12T21:47:58.668Z,#fr.wikipedia,,/* Morphologie urbaine */  correction ortho.,,,False,True,False,False,False,,Main,Tucquegnieux,,,POUDRAS-HUSS,1,1,0
2015-09-12T21:48:00.471Z,#en.wikipedia,,"the sources says nothing about an ""unknown figure"", but just gives different estimate. So let's stick to what the sources exactly say. That aside modifications should be in proper English (although then)",,,False,False,False,False,False,,Main,ABBA,,,Kmhkmh,-51,0,51
2015-09-12T21:48:03.286Z,#ru.wikipedia,,/* Этимология названия */,,,False,False,False,False,False,,Main,Лаваш,,,Taron Saharyan,33,33,0
2015-09-12T21:48:05.773Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Liste der Naturschutzgebiete in Tschechien,,,BrackiBot,47,47,0
2015-09-12T21:48:07.345Z,#en.wikipedia,,/* Economy */  link,,,False,False,False,False,False,,Main,Purna,,,Human3015,28,28,0
2015-09-12T21:48:09.096Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Saint-Pierre-Saint-Jean,,,Ximik1991Bot,8,8,0
2015-09-12T21:48:11.107Z,#en.wikipedia,,Mauretania's bridge was on the same level as Lusitania's.,,,False,False,False,False,False,,Main,RMS Mauretania (1906),,,FarbrorJoakim,-46,0,46
2015-09-12T21:48:13.180Z,#en.wikipedia,,/* Your ANI closing */,,,False,False,False,False,False,,User talk,User talk:Dennis Brown,,,Beyond My Ken,158,158,0
2015-09-12T21:48:14.995Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia peruviana,,,ThitxongkhoiAWB,36,36,0
2015-09-12T21:48:17.725Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia paludosa,,,ThitxongkhoiAWB,36,36,0
2015-09-12T21:48:20.951Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia ovifolia,,,ThitxongkhoiAWB,36,36,0
2015-09-12T21:48:23.181Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Saint-Privat (Ardèche),,,Ximik1991Bot,8,8,0
2015-09-12T21:48:24.564Z,#en.wikipedia,,/* Use in popular culture */ La Ley,,,False,False,False,False,False,,Main,Wicked Game,,,Beardo,133,133,0
2015-09-12T21:48:26.914Z,#en.wikipedia,,Banner: WikiProject European Union,,,False,False,False,False,False,,Talk,Talk:List of European Parliament by-elections in the United Kingdom,,,Sgcosh,54,54,0
2015-09-12T21:48:28.699Z,#en.wikipedia,,/* Biography */ Tale of the Pipa,,,False,False,False,False,False,,Main,Y.H. Ku,,,David Eppstein,508,508,0
2015-09-12T21:48:29.929Z,#eo.wikipedia,,"Nova paĝo kun ''''Erland Myles Standish, Jr.''' (5an de Marto, 1939) estas matematika astronomo kaj iama profesoro ĉe [[Universitato Yale]]. Li laboris por la ''Jet Propulsion Laboratory'' de...'",,,False,False,True,False,False,,Main,E. Myles Standish,,,Kani,1615,1615,0
2015-09-12T21:48:31.468Z,#en.wikipedia,,"/* Recurring characters */[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typo(s) fixed]]: ,,  → , using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Goodness Gracious Me (BBC),,,Iridescent,-1,0,1
2015-09-12T21:48:32.762Z,#es.wikipedia,,/* Primeros años */,,,False,False,False,False,False,,Main,Eduardo de Middleham,,,Lizzyxiqita,25,25,0
2015-09-12T21:48:35.052Z,#it.wikipedia,,/* Film */ lineetta,,,False,False,False,False,False,,Main,The Silver Horde,,,Azazello&margherita,4,4,0
2015-09-12T21:48:36.957Z,#en.wikipedia,,/* Finals */,,,False,False,False,False,False,,Main,2015 World Wrestling Championships – Men's freestyle 57 kg,,,Kasir,31,31,0
2015-09-12T21:48:38.595Z,#it.wikipedia,,Annullata la modifica 75119957 di [[Special:Contributions/Fringio|Fringio]] ([[User talk:Fringio|discussione]]),IT,Italy,True,False,False,False,True,,Main,Moonshiners: la febbre dell'alcol,,,79.17.242.57,-18,0,18
2015-09-12T21:48:39.666Z,#en.wikipedia,,/* City centre */,,,False,False,False,False,False,,Main,List of squares in Copenhagen,,,Ramblersen,8,8,0
2015-09-12T21:48:40.785Z,#en.wikipedia,,/* Villains */,,,False,False,False,False,False,,Main,Get Ed,,,BFlatley,-12,0,12
2015-09-12T21:48:42.701Z,#ar.wikipedia,,أنشأ الصفحة ب' {{Infobox settlement | name                    = {{raise|0.1em|ألجن}} | native_name             = {{lower|0.1em|{{nobold|울진군}}}} | native_name_lang        = k...',,,False,False,True,False,False,,Main,محافظة ألجن,,,김수.현,2931,2931,0
2015-09-12T21:48:44.078Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Saint-Sylvestre (Ardèche),,,Ximik1991Bot,8,8,0
2015-09-12T21:48:45.750Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia muelleriana,,,ThitxongkhoiAWB,18,18,0
2015-09-12T21:48:48.010Z,#en.wikipedia,,/* Objectification in social media */,,,False,True,False,False,False,,Talk,Talk:Sexism,,,Fred Bauder,-27,0,27
2015-09-12T21:48:49.281Z,#de.wikipedia,,[[WP:HC|HC]]: Ergänze [[Kategorie:US-Amerikaner]],,,False,True,False,False,False,,Main,Joshua Ryne Goldberg,,,Gonzo.Lubitsch,28,28,0
2015-09-12T21:48:50.680Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Weiße Karpaten,,,BrackiBot,53,53,0
2015-09-12T21:48:53.111Z,#nl.wikipedia,,/* Nog aan te maken trainers */,,,False,False,False,False,True,,Gebruiker,Gebruiker:Basnoordwijk/Kladblok,,,Basnoordwijk,41,41,0
2015-09-12T21:48:54.389Z,#en.wikipedia,,Updated,,,False,False,False,False,False,,Main,Flavia Pennetta,,,2600:1011:B158:E183:281B:FC48:D48D:9D22,3,3,0
2015-09-12T21:48:56.558Z,#ar.wikipedia,,بوت [[مستخدم:Elph/التصانیف المعادلة|التصانيف المعادلة (26)]],,,False,True,False,True,False,,Main,شكاعة كريتية,,,ZkBot,52,52,0
2015-09-12T21:48:57.899Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Witoscha,,,BrackiBot,48,48,0
2015-09-12T21:49:00.851Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia leptoloma,,,ThitxongkhoiAWB,18,18,0
2015-09-12T21:49:03.511Z,#en.wikipedia,,/* Weigh-Ins and Eliminations */,AU,Australia,True,False,False,False,False,,Main,The Biggest Loser (season 3),QLD,Queensland,101.162.15.184,1071,1071,0
2015-09-12T21:49:04.955Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Hesselø,,,BrackiBot,71,71,0
2015-09-12T21:49:07.234Z,#es.wikipedia,,/* Escritor */,,,False,True,False,False,False,,Usuario,Usuario:Vicente F Calatayud/Taller,,,Vicente F Calatayud,170,170,0
2015-09-12T21:49:08.676Z,#en.wikipedia,,/* License tagging for File:Dom Minasi.jpg */,,,False,False,False,False,False,,User talk,User talk:Bpscholz,,,Bpscholz,5,5,0
2015-09-12T21:49:10.441Z,#en.wikipedia,,[[WP:AES|←]]Created page with 'DRAFT SPACE',,,False,False,True,False,True,,User,User:NewYorkActuary/Sandbox/Draft,,,NewYorkActuary,11,11,0
2015-09-12T21:49:12.573Z,#es.wikipedia,,/* Trofeo Zamora */,CO,Colombia,True,False,False,False,False,,Main,Primera División de España 2015/16,,,201.244.78.83,32,32,0
2015-09-12T21:49:14.280Z,#fr.wikipedia,,Mise à jour de la liste des articles évalués du projet [[Projet:Belgique/Évaluation|Belgique]],,,False,False,False,True,False,,Projet,Projet:Belgique/Évaluation/Index,,,OrlodrimBot,0,0,0
2015-09-12T21:49:16.318Z,#pt.wikipedia,Belo Horizonte,apelido,BR,Brazil,True,False,False,False,True,,Main,Giuliano Victor de Paula,MG,Minas Gerais,187.20.212.246,48,48,0
2015-09-12T21:49:18.783Z,#ru.wikipedia,,/* Интересные факты */,,,False,False,False,False,False,,Main,"Зайцев, Владимир Иванович",,,AlxBeetle,56,56,0
2015-09-12T21:49:20.851Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Calamagrostis nudiflora,,,TuanminhBot,18,18,0
2015-09-12T21:49:22.921Z,#en.wikipedia,,Added content,EG,Egypt,True,False,False,False,False,,User,User:Ali Amr Afifi,,,41.69.27.90,27,27,0
2015-09-12T21:49:24.922Z,#en.wikipedia,,"clean up, added [[CAT:UNCAT|uncategorised]] tag using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Public Access Legal Support Service,,,A8v,32,32,0
2015-09-12T21:49:27.109Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Thueyts,,,Ximik1991Bot,8,8,0
2015-09-12T21:49:29.391Z,#fr.wikipedia,,/* T */,,,False,True,False,False,False,,Main,Liste des langages de programmation,,,Kiwipidae,22,22,0
2015-09-12T21:49:31.719Z,#en.wikipedia,,/* Post-2000 */ Removing the non-notables from the list of notables,,,False,False,False,False,False,,Main,"Music of Athens, Georgia",,,SovalValtos,0,0,0
2015-09-12T21:49:33.199Z,#en.wikipedia,,added [[Category:2007 songs]] using [[WP:HC|HotCat]],,,False,False,False,False,False,,Main,And She Would Darken the Memory,,,Richhoncho,24,24,0
2015-09-12T21:49:34.486Z,#es.wikipedia,,/* Infancia */,,,False,False,False,False,False,,Main,Ricardo III de Inglaterra,,,Lizzyxiqita,25,25,0
2015-09-12T21:49:36.925Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia fissa,,,ThitxongkhoiAWB,18,18,0
2015-09-12T21:49:38.449Z,#en.wikipedia,,"clean up, added stub, [[CAT:UNCATSTUBS|uncategorised]] tags using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Koya Bhagat,,,A8v,67,67,0
2015-09-12T21:49:40.778Z,#en.wikipedia,,"fixing deadlink citation, replaced: {{cite web|title=Elabana Falls|url=http://www.nrm.qld.gov.au/property/placenames/details.php?id=11424|work=Place name search|publisher=[[Queensland Government]]: Department of Natural Res using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Elabana Falls,,,Kerry Raymond,-177,0,177
2015-09-12T21:49:43.024Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Vagnas,,,Ximik1991Bot,8,8,0
2015-09-12T21:49:44.160Z,#es.wikipedia,,/* Escritor */,,,False,True,False,False,False,,Usuario,Usuario:Vicente F Calatayud/Taller,,,Vicente F Calatayud,14,14,0
2015-09-12T21:49:45.419Z,#en.wikipedia,,Bot: Fixing double redirect to [[Kalwar]],,,False,True,False,True,False,,Main,Râankis,,,AvicBot,-8,0,8
2015-09-12T21:49:47.143Z,#en.wikipedia,,/* Early life */,,,False,False,False,False,False,,Main,Ra'ad bin Zeid,,,Mr.Bob.298,33,33,0
2015-09-12T21:49:50.096Z,#fr.wikipedia,,/* Présentateurs et dirigeants */,FR,France,True,False,False,False,True,,Main,Grands Reportages (émission de télévision),,,62.147.149.149,104,104,0
2015-09-12T21:49:51.845Z,#en.wikipedia,,"fixing deadlink citation, replaced: {{cite web|title=Forrest Beach|url=http://www.nrm.qld.gov.au/property/placenames/details.php?id=42515|work=Place name details|publisher=Queensland Government|accessdate=9 July 2013}} →  using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,"Forrest Beach, Queensland",,,Kerry Raymond,-121,0,121
2015-09-12T21:49:54.185Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Calamagrostis pisinna,,,TuanminhBot,18,18,0
2015-09-12T21:49:55.691Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia cellulosa,,,ThitxongkhoiAWB,36,36,0
2015-09-12T21:49:58.063Z,#da.wikipedia,,/* Eksterne henvisninger */ +1,,,False,False,False,False,False,,Main,Rasmus Heide,,,TherasTaneel,74,74,0
2015-09-12T21:50:00.943Z,#en.wikipedia,,/* Users */,,,False,False,False,False,False,,Main,M4 carbine,,,Sanoesie101,45,45,0
2015-09-12T21:50:03.001Z,#en.wikipedia,,"fixing deadlink citation, replaced: {{cite web|title=Georgetown|url=http://www.nrm.qld.gov.au/property/placenames/details.php?id=13605|work=Place Name Details|publisher=Queensland Government|accessdate=7 July 2013}} → {{c using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,"Georgetown, Queensland",,,Kerry Raymond,-121,0,121
2015-09-12T21:50:04.432Z,#fr.wikipedia,,/* Renommage de Citroën DS4 en DS 4 */ nouvelle section,,,False,False,False,False,False,,Discussion utilisateur,Discussion utilisateur:Nashjean,,,Nano9725 Compte 2,569,569,0
2015-09-12T21:50:05.707Z,#en.wikipedia,,/* Mammals – since there was a cpu of it */,US,United States,True,False,False,False,False,,Main,List of natural horror films,,,73.47.37.131,0,0,0
2015-09-12T21:50:08.321Z,#de.wikipedia,,/* Beschreibung */ typo,,,False,True,False,False,False,,Main,Kleine Lanzennase,,,Harry8,0,0,0
2015-09-12T21:50:10.360Z,#ro.wikipedia,,/* IP-urile din Târgu Mureș */,,,False,False,False,False,False,,Wikipedia,Wikipedia:Checkuser,,,Ionutzmovie,331,331,0
2015-09-12T21:50:12.052Z,#en.wikipedia,,We should maintain consistent titles for all three of Wall Street's stocks.,,,False,False,False,False,False,,Main,Closing milestones of the S&P 500 Index,,,EggyEggPercent,12,12,0
2015-09-12T21:50:13.631Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Burhou,,,BrackiBot,46,46,0
2015-09-12T21:50:15.186Z,#ru.wikipedia,Moscow,/* Ишимбайский район и город Ишимбай */ уточнение,RU,Russia,True,False,False,False,False,,Main,Список водохранилищ Башкортостана,MOW,Moscow,91.79.235.151,19,19,0
2015-09-12T21:50:16.769Z,#fr.wikipedia,,Illustration. Application de [[Aide:Insérer une image|WP:Insérer une image]],,,False,False,False,False,False,,Main,Gastroplastie par anneau gastrique modulable,,,Salsero35,77,77,0
2015-09-12T21:50:19.157Z,#de.wikipedia,,Neuer Abschnitt /* Emotion */,,,False,False,False,False,False,,Diskussion,Diskussion:Deutsche Mark,,,Sir James,251,251,0
2015-09-12T21:50:21.778Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Calamagrostis przevalskyi,,,TuanminhBot,18,18,0
2015-09-12T21:50:23.969Z,#en.wikipedia,,v1.36 - Repaired 1 link to disambiguation page - [[WP:DPL|(You can help)]] - [[The White Shadow]],,,False,True,False,False,False,,Main,Eugene Lee (actor),,,Niceguyedc,29,29,0
2015-09-12T21:50:24.990Z,#ca.wikipedia,,Substitució de Flag_of_Free_France_1940-1944.svg per Flag_of_Free_France_(1940-1944).svg.,,,False,False,False,False,False,,Main,Charles de Gaulle,,,CommonsDelinker,4,4,0
2015-09-12T21:50:26.806Z,#bg.wikipedia,,/* История */,,,False,False,False,False,False,,Main,Космическа храна,,,Сале,4,4,0
2015-09-12T21:50:28.956Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calypogeia aeruginosa,,,ThitxongkhoiAWB,36,36,0
2015-09-12T21:50:31.651Z,#en.wikipedia,,Bot: Fixing double redirect to [[S&P 500 Index]],,,False,True,False,True,False,,Main,SPX500,,,AvicBot,6,6,0
2015-09-12T21:50:33.905Z,#en.wikipedia,,added [[Category:FNC Entertainment EPs]] using [[WP:HC|HotCat]],,,False,False,False,False,False,,Main,The Mood (EP),,,Explicit,35,35,0
2015-09-12T21:50:35.413Z,#es.wikipedia,,/* Estadísticas */,,,False,False,False,False,False,,Main,Neymar,,,ExpertoFutbolero2011,5,5,0
2015-09-12T21:50:38.119Z,#sv.wikipedia,,/* Timon av Aten */,,,False,False,False,False,False,,Wikipedia,Wikipedia:Artikelnomineringar,,,Tostarpadius,162,162,0
2015-09-12T21:50:39.400Z,#en.wikipedia,,/* Reception */,,,False,False,False,False,False,,Main,Microsoft Edge,,,2602:306:3BA7:F70:512B:206B:D26:4FE,-1,0,1
2015-09-12T21:50:41.665Z,#en.wikipedia,,Warning [[Special:Contributions/CakeCakesCrispsCakesPopNMoreCakes|CakeCakesCrispsCakesPopNMoreCakes]] - #1,,,False,False,True,False,False,,User talk,User talk:CakeCakesCrispsCakesPopNMoreCakes,,,ClueBot NG,1358,1358,0
2015-09-12T21:50:43.371Z,#de.wikipedia,,[[WP:HC|HC]]: Entferne [[Kategorie:Hochschullehrer (Ann Arbor)]]; Ergänze [[Kategorie:Hochschullehrer (University of Michigan)]],,,False,True,False,False,False,,Main,Helmut H. Schaefer,,,Majo statt Senf,13,13,0
2015-09-12T21:50:44.756Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Oblast Kjustendil,,,BrackiBot,45,45,0
2015-09-12T21:50:46.471Z,#en.wikipedia,,/* Statement by Anmccaff (Non-party) */,,,False,True,False,False,False,,Wikipedia,Wikipedia:Arbitration/Requests/Case,,,Anmccaff,1,1,0
2015-09-12T21:50:49.035Z,#en.wikipedia,,"/* Scottish Parliament election, 2011 */",,,False,False,False,False,False,,User,User:Gamble1993/2010,,,Gamble1993,51,51,0
2015-09-12T21:50:51.180Z,#en.wikipedia,,/* Singles */,,,False,False,False,False,False,,Main,Flavia Pennetta career statistics,,,2001:981:9046:1:2108:CEFE:DF2:98E3,58,58,0
2015-09-12T21:50:52.522Z,#en.wikipedia,,Bot: Fixing double redirect to [[S&P 500 Index]],,,False,True,False,True,False,,Main,S & P 500,,,AvicBot,7,7,0
2015-09-12T21:50:54.107Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Allex,,,Ximik1991Bot,8,8,0
2015-09-12T21:50:55.500Z,#en.wikipedia,,v1.36 - Repaired 1 link to disambiguation page - [[WP:DPL|(You can help)]] - [[The White Shadow]],,,False,True,False,False,False,,Main,Frances E. Williams,,,Niceguyedc,29,29,0
2015-09-12T21:50:57.187Z,#vi.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,False,False,True,False,,Main,Calymperopsis martinicensis,,,ThitxongkhoiAWB,36,36,0
2015-09-12T21:51:00.198Z,#en.wikipedia,,Reverted 1 edit by [[Special:Contributions/86.11.118.110|86.11.118.110]] ([[User talk:86.11.118.110|talk]]) to last revision by Mattythewhite. ([[WP:TW|TW]]),,,False,True,False,False,False,,Main,Anthony Martial,,,JMHamo,-7,0,7
2015-09-12T21:51:00.834Z,#pl.wikipedia,,"/* Bibliografia */ kat., szablon",,,False,True,False,False,False,,Main,Pierre-Hugues Herbert,,,Andrzej94,106,106,0
2015-09-12T21:51:03.772Z,#en.wikipedia,,"Reverting possible vandalism by [[Special:Contribs/50.196.73.206|50.196.73.206]] to version by AlexTheWhovian. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (2345889) (Bot)",,,False,True,False,False,False,,Main,Once Upon a Time (TV series),,,ClueBot NG,-19,0,19
2015-09-12T21:51:05.662Z,#en.wikipedia,,does not appear to be a work of the UK government,,,False,False,False,False,False,,File,File:AngloFrench.JPG,,,Innotata,-51,0,51
2015-09-12T21:51:08.379Z,#en.wikipedia,,tweak,,,False,False,False,False,False,,Template,Template:Pull quote/testcases,,,SMcCandlish,-74,0,74
2015-09-12T21:51:10.025Z,#de.wikipedia,,[[WP:HC|HC]]: Entferne [[Kategorie:Hochschullehrer (Ann Arbor)]]; Ergänze [[Kategorie:Hochschullehrer (University of Michigan)]],,,False,True,False,False,False,,Main,Norbert Schwarz,,,Majo statt Senf,13,13,0
2015-09-12T21:51:12.112Z,#fr.wikipedia,,"il est inutile de forcer la taille d'image, ici",,,False,False,False,False,False,,Main,Bernard Stora,,,Pro patria semper,8,8,0
2015-09-12T21:51:14.182Z,#nl.wikipedia,,revert: Wikipedia is geen nieuwsbrenger,,,False,False,False,False,True,,Main,Max van den Berg,,,GeeJee,-351,0,351
2015-09-12T21:51:15.946Z,#en.wikipedia,,Image has no source or license information,,,False,False,False,True,False,,File,File:Radar Records logo.jpg,,,ImageTaggingBot,119,119,0
2015-09-12T21:51:17.437Z,#es.wikipedia,Buenos Aires,/* Reparto */,AR,Argentina,True,False,False,False,False,,Main,It (película),C,Buenos Aires F.D.,190.107.112.131,0,0,0
2015-09-12T21:51:19.612Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Aubenasson,,,Ximik1991Bot,8,8,0
2015-09-12T21:51:21.442Z,#fr.wikipedia,,/* Primates en Europe */,,,False,False,False,False,False,,Wikipédia,Wikipédia:Le saviez-vous ?/Anecdotes proposées,,,GabrieL,309,309,0
2015-09-12T21:51:23.733Z,#en.wikipedia,,Reverted edits by [[Special:Contribs/DavidLeighEllis|DavidLeighEllis]] ([[User talk:DavidLeighEllis|talk]]) to last version by WadeSimMiser,,,False,True,False,False,False,,Wikipedia,Wikipedia:Requests for page protection,,,DavidLeighEllis,-264,0,264
2015-09-12T21:51:25.749Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Calamagrostis sclerantha,,,TuanminhBot,18,18,0
2015-09-12T21:51:27.460Z,#ru.wikipedia,,дополнение,,,False,False,False,False,False,,Main,Замок Веттин,,,Magnus thorkesson,2780,2780,0
2015-09-12T21:51:28.987Z,#en.wikipedia,Saleilles,fr:,FR,France,True,False,False,False,False,,Main,Melek Taus,66,Pyrénées-Orientales,77.199.97.103,17,17,0
2015-09-12T21:51:31.229Z,#uz.wikipedia,,"clean up, replaced: ozbekcha → oʻzbekcha, olchami → oʻlchami (3) using [[Project:AWB|AWB]]",,,False,True,False,True,False,,Main,Aurel (Drôme),,,Ximik1991Bot,8,8,0
2015-09-12T21:51:33.034Z,#it.wikipedia,,fix wl,,,False,True,False,False,False,,File,File:Il Signore degli Anelli 205.JPG,,,Zack Tartufo,10,10,0
2015-09-12T21:51:35.007Z,#de.wikipedia,,"linkfix, replaced: [[Naturreservat]] → [[Schutzgebiete in Natur- und Landschaftsschutz|Naturreservat]] mit [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Lilla Karlsö,,,BrackiBot,45,45,0
